C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_sonnet_new.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-2D_sonnet_new
9.72,-0.0552692
9.74,-0.0553749
9.76,-0.0554806
9.78,-0.0555865
9.8,-0.0556924
9.82,-0.0557984
9.84,-0.0559045
9.86,-0.0560107
9.88,-0.056117
9.9,-0.0562233
9.92,-0.0563298
9.94,-0.0564363
9.96,-0.056543
9.98,-0.0566497
10,-0.0567565
10.02,-0.0568633
10.04,-0.0569703
10.06,-0.0570773
10.08,-0.0571845
10.1,-0.0572917
10.12,-0.0573989
10.14,-0.0575063
10.16,-0.0576137
10.18,-0.0577212
10.2,-0.0578288
10.22,-0.0579365
10.24,-0.0580442
10.26,-0.058152
10.28,-0.0582598
10.3,-0.0583678
10.32,-0.0584758
10.34,-0.0585838
10.36,-0.0586919
10.38,-0.0588001
10.4,-0.0589084
10.42,-0.0590166
10.44,-0.059125
10.46,-0.0592334
10.48,-0.0593418
10.5,-0.0594503
10.52,-0.0595589
10.54,-0.0596674
10.56,-0.0597761
10.58,-0.0598847
10.6,-0.0599935
10.62,-0.060102
10.64,-0.0602106
10.66,-0.0603189
10.68,-0.0604272
10.7,-0.0605353
10.72,-0.0606433
10.74,-0.0607511
10.76,-0.0608588
10.78,-0.0609664
10.8,-0.0610738
10.82,-0.0611811
10.84,-0.0612883
10.86,-0.0613953
10.88,-0.0615021
10.9,-0.0616088
10.92,-0.0617153
10.94,-0.0618217
10.96,-0.061928
10.98,-0.062034
11,-0.0621399
11.02,-0.0622457
11.04,-0.0623512
11.06,-0.0624566
11.08,-0.0625618
11.1,-0.0626669
11.12,-0.0627717
11.14,-0.0628764
11.16,-0.0629808
11.18,-0.0630851
11.2,-0.0631892
11.22,-0.0632931
11.24,-0.0633967
11.26,-0.0635002
11.28,-0.0636034
11.3,-0.0637065
11.32,-0.0638093
11.34,-0.0639119
11.36,-0.0640142
11.38,-0.0641163
11.4,-0.0642182
11.42,-0.0643199
11.44,-0.0644212
11.46,-0.0645224
11.48,-0.0646233
11.5,-0.0647239
11.52,-0.0648242
11.54,-0.0649243
11.56,-0.0650241
11.58,-0.0651237
11.6,-0.0652229
11.62,-0.0653219
11.64,-0.0654206
11.66,-0.0655189
11.68,-0.065617
11.7,-0.0657148
11.72,-0.0658123
11.74,-0.0659094
11.76,-0.0660063
11.78,-0.0661028
11.8,-0.066199
11.82,-0.0662949
11.84,-0.0663905
11.86,-0.0664857
11.88,-0.0665806
11.9,-0.0666751
11.92,-0.0667693
11.94,-0.0668632
11.96,-0.0669567
11.98,-0.0670499
12,-0.0671427
12.02,-0.0672352
12.04,-0.0673273
12.06,-0.0674191
12.08,-0.0675105
12.1,-0.0676016
12.12,-0.0676923
12.14,-0.0677826
12.16,-0.0678726
12.18,-0.0679622
12.2,-0.0680515
12.22,-0.0681404
12.24,-0.0682289
12.26,-0.0683171
12.28,-0.068405
12.3,-0.0684925
12.32,-0.0685796
12.34,-0.0686664
12.36,-0.0687529
12.38,-0.068839
12.4,-0.0689248
12.42,-0.0690102
12.44,-0.0690954
12.46,-0.0691802
12.48,-0.0692647
12.5,-0.0693489
12.52,-0.0694328
12.54,-0.0695163
12.56,-0.0695996
12.58,-0.0696827
12.6,-0.0697654
12.62,-0.0698479
12.64,-0.0699301
12.66,-0.0700121
12.68,-0.0700939
12.7,-0.0701754
12.72,-0.0702567
12.74,-0.0703378
12.76,-0.0704188
12.78,-0.0704996
12.8,-0.0705802
12.82,-0.0706607
12.84,-0.070741
12.86,-0.0708212
12.88,-0.0709014
12.9,-0.0709815
12.92,-0.0710615
12.94,-0.0711414
12.96,-0.0712214
12.98,-0.0713013
13,-0.0713813
13.02,-0.0714613
13.04,-0.0715414
13.06,-0.0716216
13.08,-0.0717019
13.1,-0.0717823
13.12,-0.0718629
13.14,-0.0719437
13.16,-0.0720247
13.18,-0.0721059
13.2,-0.0721875
13.22,-0.0722693
13.24,-0.0723515
13.26,-0.072434
13.28,-0.0725167
13.3,-0.0725994
13.32,-0.072682
13.34,-0.0727647
13.36,-0.0728473
13.38,-0.0729299
13.4,-0.0730126
13.42,-0.0730953
13.44,-0.073178
13.46,-0.0732608
13.48,-0.0733436
13.5,-0.0734265
13.52,-0.0735096
13.54,-0.0735927
13.56,-0.0736759
13.58,-0.0737593
13.6,-0.0738429
13.62,-0.0739265
13.64,-0.0740104
13.66,-0.0740945
13.68,-0.0741788
13.7,-0.0742633
13.72,-0.074348
13.74,-0.074433
13.76,-0.0745183
13.78,-0.0746039
13.8,-0.0746897
13.82,-0.074776
13.84,-0.0748625
13.86,-0.0749494
13.88,-0.0750368
13.9,-0.0751245
13.92,-0.0752126
13.94,-0.0753012
13.96,-0.0753903
13.98,-0.0754798
14,-0.0755699
14.02,-0.0756605
14.04,-0.0757516
14.06,-0.0758433
14.08,-0.0759357
14.1,-0.0760286
14.12,-0.0761222
14.14,-0.0762164
14.16,-0.0763114
14.18,-0.0764071
14.2,-0.0765035
14.22,-0.0766007
14.24,-0.0766986
14.26,-0.0767975
14.28,-0.0768971
14.3,-0.0769977
14.32,-0.0770991
14.34,-0.0772015
14.36,-0.0773048
14.38,-0.0774092
14.4,-0.0775145
14.42,-0.0776209
14.44,-0.0777284
14.46,-0.077837
14.48,-0.0779468
14.5,-0.0780577
14.52,-0.0781698
14.54,-0.0782832
14.56,-0.0783979
14.58,-0.0785138
14.6,-0.0786311
14.62,-0.0787498
14.64,-0.0788699
14.66,-0.0789914
14.68,-0.0791144
14.7,-0.0792389
14.72,-0.079365
14.74,-0.0794927
14.76,-0.079622
14.78,-0.079753
14.8,-0.0798857
14.82,-0.0800201
14.84,-0.0801563
14.86,-0.0802943
14.88,-0.0804342
14.9,-0.080576
14.92,-0.0807197
14.94,-0.0808655
14.96,-0.0810132
14.98,-0.0811631
15,-0.081315
15.02,-0.0814691
15.04,-0.0816254
15.06,-0.081784
15.08,-0.0819449
15.1,-0.0821081
15.12,-0.0822736
15.14,-0.0824417
15.16,-0.0826121
15.18,-0.0827852
15.2,-0.0829607
15.22,-0.083139
15.24,-0.0833198
15.26,-0.0835034
15.28,-0.0836898
15.3,-0.083879
15.32,-0.0840711
15.34,-0.0842661
15.36,-0.084464
15.38,-0.084665
15.4,-0.0848691
15.42,-0.0850763
15.44,-0.0852866
15.46,-0.0855003
15.48,-0.0857172
15.5,-0.0859374
15.52,-0.0861611
15.54,-0.0863882
15.56,-0.0866189
15.58,-0.0868531
15.6,-0.0870909
15.62,-0.0873325
15.64,-0.0875777
15.66,-0.0878268
15.68,-0.0880797
15.7,-0.0883366
15.72,-0.0885974
15.74,-0.0888623
15.76,-0.0891313
15.78,-0.0894045
15.8,-0.0896818
15.82,-0.0899635
15.84,-0.0902495
15.86,-0.0905399
15.88,-0.0908349
15.9,-0.0911343
15.92,-0.0914383
15.94,-0.091747
15.96,-0.0920605
15.98,-0.0923787
16,-0.0927018
16.02,-0.0930299
16.04,-0.0933629
16.06,-0.093701
16.08,-0.0940443
16.1,-0.0943927
16.12,-0.0947464
16.14,-0.0951054
16.16,-0.0954699
16.18,-0.0958398
16.2,-0.0962153
16.22,-0.0965964
16.24,-0.0969832
16.26,-0.0973758
16.28,-0.0977742
16.3,-0.0981785
16.32,-0.0985889
16.34,-0.0990053
16.36,-0.0994278
16.38,-0.0998566
16.4,-0.100292
16.42,-0.100733
16.44,-0.101181
16.46,-0.101636
16.48,-0.102097
16.5,-0.102564
16.52,-0.103039
16.54,-0.10352
16.56,-0.104009
16.58,-0.104504
16.6,-0.105007
16.62,-0.105517
16.64,-0.106034
16.66,-0.106558
16.68,-0.10709
16.7,-0.10763
16.72,-0.108177
16.74,-0.108732
16.76,-0.109295
16.78,-0.109866
16.8,-0.110445
16.82,-0.111033
16.84,-0.111628
16.86,-0.112232
16.88,-0.112845
16.9,-0.113466
16.92,-0.114097
16.94,-0.114736
16.96,-0.115384
16.98,-0.116041
17,-0.116708
C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_sonnet_new.son DE_EMBEDDED Lk=20.0
FREQUENCY (GHz), DB[S21]-2D_sonnet_new
5,-0.0349595
5.02,-0.0351241
5.04,-0.0352876
5.06,-0.0354508
5.08,-0.0356129
5.1,-0.0357765
5.12,-0.035939
5.14,-0.0361012
5.16,-0.036263
5.18,-0.0364246
5.2,-0.0365859
5.22,-0.0367469
5.24,-0.0369075
5.26,-0.0370668
5.28,-0.0372278
5.3,-0.0373874
5.32,-0.0375467
5.34,-0.0377056
5.36,-0.0378642
5.38,-0.0380223
5.4,-0.0381801
5.42,-0.0383375
5.44,-0.0384944
5.46,-0.038651
5.48,-0.0388071
5.5,-0.0389628
5.52,-0.039118
5.54,-0.0392728
5.56,-0.0394272
5.58,-0.039581
5.6,-0.0397344
5.62,-0.0398872
5.64,-0.0400396
5.66,-0.0401915
5.68,-0.0403428
5.7,-0.0404936
5.72,-0.0406439
5.74,-0.0407936
5.76,-0.0409427
5.78,-0.0410913
5.8,-0.0412392
5.82,-0.0413866
5.84,-0.0415334
5.86,-0.0416795
5.88,-0.0418251
5.9,-0.04197
5.92,-0.0421142
5.94,-0.0422578
5.96,-0.0424007
5.98,-0.0425429
6,-0.0426844
6.02,-0.0428252
6.04,-0.0429653
6.06,-0.0431047
6.08,-0.0432434
6.1,-0.0433813
6.12,-0.0435186
6.14,-0.0436551
6.16,-0.0437908
6.18,-0.0439259
6.2,-0.0440603
6.22,-0.044194
6.24,-0.0443272
6.26,-0.0444598
6.28,-0.0445919
6.3,-0.0447236
6.32,-0.0448551
6.34,-0.0449866
6.36,-0.0451182
6.38,-0.0452503
6.4,-0.0453834
6.42,-0.045518
6.44,-0.0456547
6.46,-0.0457947
6.48,-0.0459391
6.5,-0.0460899
6.52,-0.0462494
6.54,-0.046421
6.56,-0.0466096
6.58,-0.046822
6.6,-0.0470683
6.62,-0.0473633
6.64,-0.0477301
6.66,-0.0482047
6.68,-0.0488465
6.68412,-0.0490077
6.68814,-0.0491771
6.69208,-0.0493552
6.69592,-0.0495426
6.69968,-0.0497397
6.7,-0.0497575
6.70334,-0.0499472
6.70693,-0.0501657
6.71043,-0.0503957
6.71385,-0.0506379
6.7172,-0.050893
6.72,-0.0511223
6.72046,-0.0511617
6.72366,-0.0514448
6.72678,-0.0517429
6.72982,-0.052057
6.7328,-0.0523879
6.73571,-0.0527364
6.73855,-0.0531034
6.74,-0.053301
6.74133,-0.05349
6.74405,-0.0538972
6.7467,-0.0543259
6.74929,-0.0547773
6.75182,-0.0552526
6.7543,-0.0557529
6.75671,-0.0562794
6.75907,-0.0568335
6.76,-0.0570623
6.76138,-0.0574166
6.76364,-0.05803
6.76584,-0.0586752
6.76799,-0.0593537
6.7701,-0.0600672
6.77215,-0.0608173
6.77416,-0.0616057
6.77612,-0.0624342
6.77804,-0.0633047
6.77991,-0.0642191
6.78,-0.0642643
6.78174,-0.0651794
6.78353,-0.0661878
6.78528,-0.0672464
6.78698,-0.0683573
6.78865,-0.0695231
6.79028,-0.070746
6.79187,-0.0720286
6.79343,-0.0733734
6.79495,-0.0747831
6.79644,-0.0762605
6.79789,-0.0778083
6.79931,-0.0794296
6.8,-0.0802648
6.80069,-0.0811273
6.80205,-0.0829045
6.80337,-0.0847643
6.80466,-0.0867102
6.80592,-0.0887453
6.80716,-0.0908732
6.80836,-0.0930972
6.80954,-0.0954211
6.81069,-0.0978485
6.81182,-0.100383
6.81292,-0.103029
6.81399,-0.105789
6.81504,-0.108668
6.81607,-0.111669
6.81707,-0.114797
6.81805,-0.118056
6.819,-0.121449
6.81994,-0.124981
6.82,-0.125223
6.82085,-0.128655
6.82174,-0.132475
6.82261,-0.136446
6.82347,-0.140572
6.8243,-0.144855
6.82511,-0.1493
6.82591,-0.153911
6.82668,-0.15869
6.82744,-0.163642
6.82818,-0.168769
6.82891,-0.174075
6.82961,-0.179562
6.83031,-0.185233
6.83098,-0.19109
6.83164,-0.197135
6.83229,-0.203371
6.83292,-0.209797
6.83353,-0.216416
6.83413,-0.223228
6.83472,-0.230233
6.83529,-0.237431
6.83586,-0.244822
6.8364,-0.252404
6.83694,-0.260176
6.83746,-0.268136
6.83797,-0.276281
6.83847,-0.284609
6.83896,-0.293115
6.83944,-0.301795
6.83991,-0.310645
6.84,-0.312472
6.84036,-0.319659
6.84081,-0.328831
6.84124,-0.338156
6.84167,-0.347626
6.84208,-0.357233
6.84249,-0.366971
6.84288,-0.376829
6.84327,-0.3868
6.84365,-0.396874
6.84402,-0.407041
6.84438,-0.417292
6.84473,-0.427616
6.84508,-0.438001
6.84541,-0.448438
6.84574,-0.458915
6.84607,-0.469421
6.84638,-0.479944
6.84669,-0.490473
6.84699,-0.500997
6.84728,-0.511504
6.84757,-0.521983
6.84785,-0.532422
6.84812,-0.542812
6.84839,-0.55314
6.84865,-0.563398
6.8489,-0.573573
6.84915,-0.583658
6.8494,-0.593642
6.84964,-0.603516
6.84987,-0.613272
6.85009,-0.622902
6.85032,-0.632399
6.85053,-0.641754
6.85075,-0.650963
6.85095,-0.660018
6.85116,-0.668915
6.85135,-0.677648
6.85155,-0.686213
6.85174,-0.694606
6.85192,-0.702824
6.8521,-0.710864
6.85228,-0.718724
6.85245,-0.726401
6.85262,-0.733895
6.85278,-0.741205
6.85294,-0.748329
6.8531,-0.755268
6.85325,-0.762023
6.8534,-0.768593
6.85355,-0.774981
6.85369,-0.781186
6.85383,-0.787212
6.85397,-0.793059
6.8541,-0.798731
6.85423,-0.804228
6.85436,-0.809555
6.85448,-0.814713
6.8546,-0.819706
6.85472,-0.824537
6.85484,-0.829209
6.85495,-0.833725
6.85506,-0.838089
6.85517,-0.842304
6.85528,-0.846374
6.85538,-0.850302
6.85548,-0.854092
6.85558,-0.857748
6.85567,-0.861274
6.85577,-0.864672
6.85586,-0.867946
6.85595,-0.871101
6.85604,-0.87414
6.85612,-0.877067
6.85621,-0.879884
6.85629,-0.882595
6.85637,-0.885204
6.85645,-0.887715
6.85652,-0.890129
6.8566,-0.892452
6.85667,-0.894685
6.85674,-0.896832
6.85681,-0.898896
6.85688,-0.90088
6.85695,-0.902786
6.85701,-0.904618
6.85708,-0.906378
6.85714,-0.908069
6.8572,-0.909694
6.85726,-0.911254
6.85732,-0.912752
6.85737,-0.914191
6.85743,-0.915573
6.85748,-0.9169
6.85753,-0.918174
6.85759,-0.919397
6.85764,-0.920572
6.85769,-0.921699
6.85773,-0.922782
6.85778,-0.923821
6.85783,-0.924819
6.85787,-0.925776
6.85792,-0.926695
6.85796,-0.927578
6.858,-0.928425
6.85804,-0.929238
6.85808,-0.930018
6.85812,-0.930768
6.85816,-0.931487
6.8582,-0.932177
6.85823,-0.93284
6.85827,-0.933477
6.8583,-0.934088
6.85834,-0.934674
6.85837,-0.935237
6.8584,-0.935778
6.85843,-0.936297
6.85846,-0.936796
6.85849,-0.937274
6.85852,-0.937734
6.85855,-0.938176
6.85858,-0.9386
6.85861,-0.939007
6.85864,-0.939398
6.85866,-0.939774
6.85869,-0.940135
6.85871,-0.940482
6.85874,-0.940815
6.85876,-0.941135
6.85878,-0.941443
6.85881,-0.941739
6.85883,-0.942023
6.85885,-0.942297
6.85887,-0.942559
6.85889,-0.942812
6.85891,-0.943055
6.85893,-0.943288
6.85895,-0.943513
6.85897,-0.943729
6.85899,-0.943936
6.85901,-0.944136
6.85903,-0.944328
6.85904,-0.944513
6.85906,-0.944691
6.85908,-0.944863
6.85909,-0.945027
6.85911,-0.945186
6.85913,-0.945339
6.85914,-0.945486
6.85916,-0.945627
6.85917,-0.945764
6.85918,-0.945895
6.8592,-0.946021
6.85921,-0.946143
6.85922,-0.946261
6.85924,-0.946374
6.85925,-0.946483
6.85926,-0.946588
6.85927,-0.946689
6.85929,-0.946787
6.8593,-0.946881
6.85931,-0.946972
6.85932,-0.947059
6.85933,-0.947143
6.85934,-0.947225
6.85935,-0.947303
6.85936,-0.947379
6.85937,-0.947452
6.85938,-0.947523
6.85939,-0.947591
6.8594,-0.947657
6.85941,-0.94772
6.85942,-0.947782
6.85942,-0.947841
6.85943,-0.947898
6.85944,-0.947953
6.85945,-0.948007
6.85946,-0.948058
6.85946,-0.948108
6.85947,-0.948156
6.85948,-0.948203
6.85948,-0.948248
6.85949,-0.948292
6.8595,-0.948334
6.85951,-0.948374
6.85951,-0.948414
6.85952,-0.948452
6.85952,-0.948489
6.85953,-0.948525
6.85954,-0.948559
6.85954,-0.948592
6.85955,-0.948625
6.85955,-0.948656
6.85956,-0.948686
6.85956,-0.948716
6.85957,-0.948744
6.85957,-0.948772
6.85958,-0.948799
6.85958,-0.948824
6.85959,-0.948849
6.85959,-0.948874
6.8596,-0.948897
6.8596,-0.94892
6.8596,-0.948942
6.85961,-0.948964
6.85961,-0.948985
6.85962,-0.949007
6.85962,-0.949029
6.85963,-0.949051
6.85963,-0.949074
6.85963,-0.949097
6.85964,-0.94912
6.85964,-0.949144
6.85965,-0.949168
6.85965,-0.949192
6.85966,-0.949217
6.85967,-0.949242
6.85967,-0.949267
6.85968,-0.949292
6.85968,-0.949318
6.85969,-0.949344
6.85969,-0.949371
6.8597,-0.949397
6.85971,-0.949424
6.85971,-0.949451
6.85972,-0.949478
6.85973,-0.949506
6.85973,-0.949534
6.85974,-0.949561
6.85975,-0.94959
6.85975,-0.949618
6.85976,-0.949646
6.85977,-0.949674
6.85978,-0.949703
6.85979,-0.949731
6.85979,-0.94976
6.8598,-0.949788
6.85981,-0.949816
6.85982,-0.949845
6.85983,-0.949873
6.85984,-0.949901
6.85985,-0.949929
6.85986,-0.949956
6.85987,-0.949983
6.85988,-0.95001
6.85989,-0.950037
6.8599,-0.950063
6.85991,-0.950088
6.85992,-0.950113
6.85993,-0.950137
6.85994,-0.950161
6.85996,-0.950183
6.85997,-0.950205
6.85998,-0.950225
6.85999,-0.950245
6.86,-0.950253
6.86001,-0.950263
6.86002,-0.95028
6.86003,-0.950296
6.86005,-0.95031
6.86006,-0.950322
6.86008,-0.950333
6.86009,-0.950341
6.86011,-0.950348
6.86012,-0.950352
6.86014,-0.950354
6.86016,-0.950353
6.86017,-0.950349
6.86019,-0.950343
6.86021,-0.950333
6.86023,-0.95032
6.86025,-0.950303
6.86027,-0.950283
6.86029,-0.950258
6.86031,-0.950229
6.86033,-0.950195
6.86035,-0.950156
6.86037,-0.950112
6.86039,-0.950062
6.86041,-0.950006
6.86044,-0.949944
6.86046,-0.949875
6.86048,-0.9498
6.86051,-0.949716
6.86053,-0.949625
6.86056,-0.949525
6.86059,-0.949416
6.86061,-0.949298
6.86064,-0.94917
6.86067,-0.949031
6.8607,-0.948881
6.86073,-0.948719
6.86076,-0.948545
6.86079,-0.948358
6.86082,-0.948157
6.86085,-0.947941
6.86089,-0.94771
6.86092,-0.947463
6.86096,-0.947198
6.86099,-0.946916
6.86103,-0.946614
6.86107,-0.946293
6.8611,-0.945951
6.86114,-0.945586
6.86118,-0.945199
6.86122,-0.944787
6.86127,-0.944349
6.86131,-0.943885
6.86135,-0.943392
6.8614,-0.94287
6.86144,-0.942316
6.86149,-0.941729
6.86154,-0.941109
6.86159,-0.940452
6.86164,-0.939757
6.86169,-0.939023
6.86174,-0.938248
6.8618,-0.937429
6.86185,-0.936564
6.86191,-0.935652
6.86197,-0.934691
6.86203,-0.933677
6.86209,-0.932609
6.86215,-0.931484
6.86222,-0.930299
6.86228,-0.929053
6.86235,-0.927741
6.86242,-0.926362
6.86249,-0.924913
6.86256,-0.92339
6.86263,-0.92179
6.86271,-0.920111
6.86278,-0.918349
6.86286,-0.9165
6.86294,-0.914561
6.86302,-0.912529
6.86311,-0.910401
6.86319,-0.908171
6.86328,-0.905837
6.86337,-0.903395
6.86347,-0.900841
6.86356,-0.89817
6.86366,-0.89538
6.86376,-0.892465
6.86386,-0.889422
6.86396,-0.886246
6.86407,-0.882934
6.86418,-0.879481
6.86429,-0.875884
6.8644,-0.872137
6.86452,-0.868238
6.86464,-0.864181
6.86476,-0.859963
6.86488,-0.855581
6.86501,-0.851029
6.86514,-0.846306
6.86528,-0.841406
6.86541,-0.836328
6.86555,-0.831067
6.8657,-0.825621
6.86584,-0.819987
6.86599,-0.814162
6.86615,-0.808146
6.86631,-0.801935
6.86647,-0.795528
6.86663,-0.788925
6.8668,-0.782124
6.86697,-0.775126
6.86715,-0.767929
6.86733,-0.760536
6.86752,-0.752947
6.86771,-0.745163
6.8679,-0.737188
6.8681,-0.729022
6.8683,-0.720671
6.86851,-0.712136
6.86872,-0.703424
6.86894,-0.694538
6.86916,-0.685484
6.86939,-0.676268
6.86963,-0.666897
6.86986,-0.657378
6.87011,-0.647719
6.87036,-0.637927
6.87062,-0.628011
6.87088,-0.617982
6.87115,-0.607847
6.87142,-0.597617
6.8717,-0.587303
6.87199,-0.576915
6.87228,-0.566464
6.87259,-0.555961
6.87289,-0.545418
6.87321,-0.534847
6.87353,-0.524258
6.87386,-0.513663
6.8742,-0.503075
6.87455,-0.492504
6.8749,-0.481963
6.87527,-0.471462
6.87564,-0.461012
6.87602,-0.450625
6.87641,-0.440311
6.8768,-0.43008
6.87721,-0.419942
6.87763,-0.409907
6.87806,-0.399982
6.87849,-0.390178
6.87894,-0.380502
6.8794,-0.370961
6.87987,-0.361563
6.88,-0.358924
6.88034,-0.352314
6.88083,-0.34322
6.88134,-0.334287
6.88185,-0.325518
6.88238,-0.316919
6.88291,-0.308494
6.88346,-0.300245
6.88403,-0.292175
6.88461,-0.284288
6.8852,-0.276583
6.8858,-0.269063
6.88642,-0.261729
6.88705,-0.25458
6.8877,-0.247617
6.88836,-0.24084
6.88904,-0.234248
6.88973,-0.227839
6.89044,-0.221612
6.89117,-0.215566
6.89192,-0.209698
6.89268,-0.204006
6.89346,-0.198489
6.89426,-0.193142
6.89507,-0.187964
6.89591,-0.182952
6.89676,-0.178101
6.89764,-0.17341
6.89854,-0.168874
6.89945,-0.164491
6.9,-0.161989
6.90039,-0.160256
6.90135,-0.156166
6.90233,-0.152218
6.90334,-0.148407
6.90437,-0.144731
6.90542,-0.141186
6.9065,-0.137767
6.90761,-0.134472
6.90874,-0.131296
6.90989,-0.128237
6.91108,-0.12529
6.91229,-0.122452
6.91353,-0.11972
6.91479,-0.11709
6.91609,-0.114559
6.91742,-0.112123
6.91878,-0.10978
6.92,-0.1078
6.92017,-0.107526
6.9216,-0.105358
6.92306,-0.103274
6.92455,-0.10127
6.92608,-0.0993434
6.92764,-0.0974915
6.92924,-0.0957117
6.93087,-0.0940013
6.93255,-0.0923577
6.93426,-0.0907787
6.93602,-0.0892616
6.93782,-0.0878043
6.93965,-0.0864045
6.94,-0.0861507
6.94154,-0.0850601
6.94346,-0.0837689
6.94543,-0.082529
6.94745,-0.0813383
6.94951,-0.080195
6.95162,-0.0790973
6.95379,-0.0780435
6.956,-0.0770318
6.95826,-0.0760606
6.96,-0.0753566
6.96058,-0.0751283
6.96295,-0.0742335
6.96538,-0.0733746
6.96787,-0.0725503
6.97041,-0.0717593
6.97301,-0.0710002
6.97567,-0.0702717
6.9784,-0.0695728
6.98,-0.0691831
6.98119,-0.0689021
6.98405,-0.0682587
6.98697,-0.0676415
6.98996,-0.0670494
6.99302,-0.0664815
6.99615,-0.0659368
6.99936,-0.0654144
7,-0.065314
7.00264,-0.0649135
7.006,-0.0644332
7.00944,-0.0639727
7.01295,-0.0635313
7.01655,-0.0631082
7.02,-0.0627283
7.02024,-0.0627028
7.02401,-0.0623142
7.02787,-0.061942
7.03182,-0.0615855
7.03586,-0.0612441
7.04,-0.0609172
7.06,-0.0596035
7.08,-0.058625
7.1,-0.0578814
7.12,-0.057308
7.14,-0.0568609
7.16,-0.0565102
7.18,-0.056234
7.2,-0.0560168
7.22,-0.0558467
7.24,-0.055715
7.26,-0.0556146
7.28,-0.0555403
7.3,-0.0554879
7.32,-0.0554538
7.34,-0.0554355
7.36,-0.0554305
7.38,-0.055437
7.4,-0.0554536
7.42,-0.0554788
7.44,-0.0555117
7.46,-0.0555512
7.48,-0.0555966
7.5,-0.0556473
7.52,-0.0557025
7.54,-0.0557619
7.56,-0.0558249
7.58,-0.0558912
7.6,-0.0559604
7.62,-0.0560322
7.64,-0.0561064
7.66,-0.0561828
7.68,-0.056261
7.7,-0.0563409
7.72,-0.0564224
7.74,-0.0565053
7.76,-0.0565895
7.78,-0.0566747
7.8,-0.056761
7.82,-0.0568482
7.84,-0.0569362
7.86,-0.0570249
7.88,-0.0571142
7.9,-0.0572042
7.92,-0.0572946
7.94,-0.0573855
7.96,-0.0574767
7.98,-0.0575683
8,-0.0576602
8.02,-0.0577523
8.04,-0.0578446
8.06,-0.057937
8.08,-0.0580296
8.1,-0.0581222
8.12,-0.0582149
8.14,-0.0583077
8.16,-0.0584004
8.18,-0.058493
8.2,-0.0585857
8.22,-0.0586782
8.24,-0.0587706
8.26,-0.0588629
8.28,-0.0589551
8.3,-0.0590471
8.32,-0.0591389
8.34,-0.0592306
8.36,-0.059322
8.38,-0.0594132
8.4,-0.0595042
8.42,-0.0595949
8.44,-0.0596854
8.46,-0.0597756
8.48,-0.0598655
8.5,-0.0599551
8.52,-0.0600445
8.54,-0.0601335
8.56,-0.0602222
8.58,-0.0603106
8.6,-0.0604016
8.62,-0.0604864
8.64,-0.0605739
8.66,-0.0606609
8.68,-0.0607476
8.7,-0.060834
8.72,-0.06092
8.74,-0.0610057
8.76,-0.061091
8.78,-0.0611759
8.8,-0.0612605
8.82,-0.0613447
8.84,-0.0614286
8.86,-0.061512
8.88,-0.0615951
8.9,-0.0616778
8.92,-0.0617602
8.94,-0.0618422
8.96,-0.0619238
8.98,-0.062005
9,-0.0620859
9.02,-0.0621664
9.04,-0.0622465
9.06,-0.0623262
9.08,-0.0624056
9.1,-0.0624847
9.12,-0.0625634
9.14,-0.0626417
9.16,-0.0627196
9.18,-0.0627973
9.2,-0.0628745
9.22,-0.0629514
9.24,-0.063028
9.26,-0.0631043
9.28,-0.0631802
9.3,-0.0632557
9.32,-0.063331
9.34,-0.0634059
9.36,-0.0634805
9.38,-0.0635548
9.4,-0.0636287
9.42,-0.0637024
9.44,-0.0637758
9.46,-0.0638488
9.48,-0.0639215
9.5,-0.063994
9.52,-0.0640661
9.54,-0.064138
9.56,-0.0642096
9.58,-0.0642809
9.6,-0.0643519
9.62,-0.0644227
9.64,-0.0644932
9.66,-0.0645634
9.68,-0.0646333
9.7,-0.064703
9.72,-0.0647725
9.74,-0.0648417
9.76,-0.0649106
9.78,-0.0649793
9.8,-0.0650477
9.82,-0.0651159
9.84,-0.0651839
9.86,-0.0652516
9.88,-0.0653191
9.9,-0.0653864
9.92,-0.0654534
9.94,-0.0655202
9.96,-0.0655868
9.98,-0.0656532
10,-0.0657193
10.02,-0.0657852
10.04,-0.0658509
10.06,-0.0659164
10.08,-0.0659817
10.1,-0.0660468
10.12,-0.0661116
10.14,-0.0661762
10.16,-0.0662407
10.18,-0.0663049
10.2,-0.0663689
10.22,-0.0664327
10.24,-0.0664963
10.26,-0.0665596
10.28,-0.0666228
10.3,-0.0666858
10.32,-0.0667485
10.34,-0.066811
10.36,-0.0668733
10.38,-0.0669354
10.4,-0.0669973
10.42,-0.067059
10.44,-0.0671204
10.46,-0.0671816
10.48,-0.0672426
10.5,-0.0673034
10.52,-0.0673639
10.54,-0.0674242
10.56,-0.0674843
10.58,-0.0675441
10.6,-0.0676037
10.62,-0.067663
10.64,-0.0677221
10.66,-0.067781
10.68,-0.0678395
10.7,-0.0678979
10.72,-0.0679559
10.74,-0.0680137
10.76,-0.0680735
10.78,-0.0681285
10.8,-0.0681856
10.82,-0.0682425
10.84,-0.0682992
10.86,-0.0683557
10.88,-0.0684121
