# Freq(Hz)	Amp(mV)
191686.570405	0.893280
191856.204538	0.877623
192025.838671	0.836560
192195.472804	0.772787
192365.106937	0.692479
192534.741070	0.608264
192704.375204	0.542802
192874.009337	0.526584
193043.643470	0.577493
193213.277603	0.682225
193382.911736	0.812137
193552.545869	0.942456
193722.180002	1.055887
193891.814135	1.141075
194061.448268	1.191308
194231.082401	1.203787
194400.716535	1.179065
194570.350668	1.120425
194739.984801	1.033139
194909.618934	0.923705
195079.253067	0.799302
195248.887200	0.667893
195418.521333	0.539834
195588.155466	0.432414
195757.789599	0.375739
195927.423732	0.398286
196097.057866	0.488390
196266.691999	0.609972
196436.326132	0.735178
196605.960265	0.845778
196775.594398	0.928580
196945.228531	0.973682
197114.862664	0.974456
197284.496797	0.928157
197454.130930	0.836769
197623.765064	0.708256
197793.399197	0.559362
197963.033330	0.423728
198132.667463	0.364011
198302.301596	0.422521
198471.935729	0.545778
198641.569862	0.671018
198811.203995	0.766484
198980.838128	0.817824
199150.472261	0.820971
199320.106395	0.780514
199489.740528	0.710014
199659.374661	0.632811
199829.008794	0.579822
199998.642927	0.575464
200168.277060	0.615752
200337.911193	0.670875
200507.545326	0.708281
200677.179459	0.704986
200846.813592	0.649320
201016.447726	0.541766
201186.081859	0.402341
201355.715992	0.306091
201525.350125	0.389756
201694.984258	0.610096
201864.618391	0.863880
202034.252524	1.103584
202203.886657	1.301634
202373.520790	1.438734
202543.154923	1.502212
202712.789057	1.486281
202882.423190	1.392506
203052.057323	1.230120
203221.691456	1.016491
203391.325589	0.779020
203560.959722	0.562596
203730.593855	0.443977
203900.227988	0.478912
204069.862121	0.592119
204239.496254	0.692568
204409.130388	0.739468
204578.764521	0.720511
204748.398654	0.641891
204918.032787	0.532197
205087.666920	0.459480
205257.301053	0.514328
205426.935186	0.688988
205596.569319	0.905087
205766.203452	1.106295
205935.837585	1.258377
206105.471719	1.339479
206275.105852	1.337223
206444.739985	1.248518
206614.374118	1.080574
206784.008251	0.854453
206953.642384	0.619263
207123.276517	0.496954
207292.910650	0.620640
207462.544783	0.887262
207632.178917	1.169239
207801.813050	1.409377
207971.447183	1.578486
208141.081316	1.660377
208310.715449	1.648347
208480.349582	1.544172
208649.983715	1.357522
208819.617848	1.105544
208989.251981	0.813670
209158.886114	0.523716
209328.520248	0.341157
209498.154381	0.426433
209667.788514	0.639613
209837.422647	0.839696
210007.056780	0.987350
210176.690913	1.071487
210346.325046	1.093010
210515.959179	1.061159
210685.593312	0.991704
210855.227445	0.904748
211024.861579	0.820828
211194.495712	0.754398
211364.129845	0.706868
211533.763978	0.665602
211703.398111	0.611321
211873.032244	0.527251
212042.666377	0.404314
212212.300510	0.243907
212381.934643	0.089699
212551.568776	0.219744
212721.202910	0.447455
212890.837043	0.673439
213060.471176	0.875151
213230.105309	1.035367
213399.739442	1.140473
213569.373575	1.181226
213739.007708	1.153506
