C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF.son DE_EMBEDDED Lk=1.0
FREQUENCY (GHz), DB[Z33]-Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF
13.38,43.8414
13.4,43.8664
13.42,43.8914
13.44,43.9162
13.46,43.941
13.48,43.9658
13.5,43.9904
13.52,44.015
13.54,44.0395
13.56,44.0639
13.58,44.0883
13.6,44.1126
13.62,44.1368
13.64,44.161
13.66,44.1851
13.68,44.2091
13.7,44.2331
13.72,44.257
13.74,44.2808
13.76,44.3045
13.78,44.3282
13.8,44.3519
13.82,44.3754
13.84,44.3989
13.86,44.4223
13.88,44.4457
13.9,44.469
13.92,44.4923
13.94,44.5154
13.96,44.5386
13.98,44.5616
14,44.5846
14.02,44.6076
14.04,44.6304
14.06,44.6533
14.08,44.676
14.1,44.6987
14.12,44.7214
14.14,44.7439
14.16,44.7665
14.18,44.7889
14.2,44.8113
14.22,44.8337
14.24,44.856
14.26,44.8782
14.28,44.9004
14.3,44.9226
14.32,44.9446
14.34,44.9667
14.36,44.9886
14.38,45.0106
14.4,45.0324
14.42,45.0542
14.44,45.076
14.46,45.0977
14.48,45.1194
14.5,45.141
14.52,45.1625
14.54,45.184
14.56,45.2055
14.58,45.2269
14.6,45.2482
14.62,45.2695
14.64,45.2908
14.66,45.312
14.68,45.3331
14.7,45.3542
14.72,45.3753
14.74,45.3963
14.76,45.4173
14.78,45.4382
14.8,45.4591
14.82,45.4799
14.84,45.5007
14.86,45.5214
14.88,45.5421
14.9,45.5627
14.92,45.5833
14.94,45.6039
14.96,45.6244
14.98,45.6448
15,45.6653
15.02,45.6856
15.04,45.706
15.06,45.7263
15.08,45.7465
15.1,45.7667
15.12,45.7869
15.14,45.807
15.16,45.8271
15.18,45.8471
15.2,45.8671
15.22,45.8871
15.24,45.907
15.26,45.9269
15.28,45.9467
15.3,45.9665
15.32,45.9862
15.34,46.006
15.36,46.0256
15.38,46.0453
15.4,46.0649
15.42,46.0844
15.44,46.104
15.46,46.1235
15.48,46.1429
15.5,46.1623
15.52,46.1817
15.54,46.201
15.56,46.2203
15.58,46.2396
15.6,46.2588
15.62,46.278
15.64,46.2972
15.66,46.3163
15.68,46.3354
15.7,46.3544
15.72,46.3734
15.74,46.3924
15.76,46.4114
15.78,46.4303
15.8,46.4492
15.82,46.468
15.84,46.4868
15.86,46.5056
15.88,46.5244
15.9,46.5431
15.92,46.5618
15.94,46.5804
15.96,46.599
15.98,46.6176
16,46.6362
16.02,46.6547
16.04,46.6732
16.06,46.6916
16.08,46.7101
16.1,46.7285
16.12,46.7468
16.14,46.7652
16.16,46.7835
16.18,46.8017
16.2,46.82
16.22,46.8382
16.24,46.8564
16.26,46.8746
16.28,46.8927
16.3,46.9108
16.32,46.9289
16.34,46.9469
16.36,46.9649
16.38,46.9829
16.4,47.0009
16.42,47.0188
16.44,47.0367
16.46,47.0546
16.48,47.0725
16.5,47.0903
16.52,47.1081
16.54,47.1259
16.56,47.1436
16.58,47.1614
16.6,47.1791
16.62,47.1967
16.64,47.2144
16.66,47.232
16.68,47.2496
16.7,47.2672
16.72,47.2848
16.74,47.3023
16.76,47.3198
16.78,47.3373
16.8,47.3547
16.82,47.3722
16.84,47.3896
16.86,47.407
16.88,47.4243
16.9,47.4417
16.92,47.459
16.94,47.4763
16.96,47.4936
16.98,47.5109
17,47.5281
17.02,47.5453
17.04,47.5625
17.06,47.5797
17.08,47.5969
17.1,47.614
17.12,47.6311
17.14,47.6482
17.16,47.6653
17.18,47.6824
17.2,47.6994
17.22,47.7165
17.24,47.7335
17.26,47.7505
17.28,47.7675
17.3,47.7844
17.32,47.8014
17.34,47.8183
17.36,47.8352
17.38,47.8521
17.4,47.869
17.42,47.8859
17.44,47.9028
17.46,47.9196
17.48,47.9365
17.5,47.9533
17.52,47.9701
17.54,47.9869
17.56,48.0037
17.58,48.0205
17.6,48.0372
17.62,48.054
17.64,48.0707
17.66,48.0875
17.68,48.1042
17.7,48.121
17.72,48.1377
17.74,48.1544
17.76,48.1711
17.78,48.1879
17.8,48.2046
17.82,48.2213
17.84,48.238
17.86,48.2547
17.88,48.2714
17.9,48.2881
17.92,48.3049
17.94,48.3216
17.96,48.3383
17.98,48.3551
18,48.3718
18.02,48.3886
18.04,48.4054
18.06,48.4222
18.08,48.439
18.1,48.4559
18.12,48.4727
18.14,48.4896
18.16,48.5065
18.18,48.5235
18.2,48.5405
18.22,48.5575
18.24,48.5746
18.26,48.5917
18.28,48.6089
18.3,48.6262
18.32,48.6435
18.34,48.6609
18.36,48.6784
18.38,48.6959
18.4,48.7136
18.42,48.7314
18.44,48.7493
18.46,48.7673
18.48,48.7855
18.5,48.8039
18.52,48.8224
18.54,48.8412
18.56,48.8603
18.58,48.8796
18.6,48.8992
18.62,48.9192
18.64,48.9396
18.66,48.9605
18.68,48.9819
18.7,49.004
18.72,49.0268
18.74,49.0506
18.76,49.0754
18.78,49.1015
18.8,49.1292
18.82,49.1588
18.84,49.1909
18.86,49.2261
18.88,49.2653
18.9,49.3097
18.92,49.3611
18.94,49.4219
18.96,49.4953
18.98,49.584
19,49.6839
19.02,49.7512
19.04,49.5951
19.06,49.0111
19.08,48.588
19.1,48.5619
19.12,48.6533
19.14,48.7497
19.16,48.8315
19.18,48.8989
19.2,48.9552
19.22,49.0032
19.24,49.045
19.26,49.082
19.28,49.1155
19.3,49.1462
19.32,49.1747
19.34,49.2013
19.36,49.2265
19.38,49.2505
19.4,49.2734
19.42,49.2955
19.44,49.3169
19.46,49.3376
19.48,49.3578
19.5,49.3775
19.52,49.3968
19.54,49.4158
19.56,49.4344
19.58,49.4528
19.6,49.4709
19.62,49.4888
19.64,49.5065
19.66,49.524
19.68,49.5413
19.7,49.5585
19.72,49.5755
19.74,49.5925
19.76,49.6093
19.78,49.626
19.8,49.6427
19.82,49.6593
19.84,49.6758
19.86,49.6923
19.88,49.7087
19.9,49.7251
19.92,49.7415
19.94,49.7579
19.96,49.7744
19.98,49.7908
20,49.8074
C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF.son DE_EMBEDDED Lk=15.7
FREQUENCY (GHz), DB[Z33]-Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF
2,51.3682
2.02,51.2672
2.04,51.1668
2.06,51.0671
2.08,50.9681
2.1,50.8696
2.12,50.7718
2.14,50.6746
2.16,50.578
2.18,50.4819
2.2,50.3864
2.22,50.2914
2.24,50.1969
2.26,50.103
2.28,50.0096
2.3,49.9166
2.32,49.8241
2.34,49.7321
2.36,49.6405
2.38,49.5494
2.4,49.4587
2.42,49.3684
2.44,49.2785
2.46,49.189
2.48,49.0998
2.5,49.0111
2.52,48.9227
2.54,48.8347
2.56,48.747
2.58,48.6596
2.6,48.5725
2.62,48.4858
2.64,48.3994
2.66,48.3132
2.68,48.2274
2.7,48.1418
2.72,48.0565
2.74,47.9714
2.76,47.8866
2.78,47.8021
2.8,47.7178
2.82,47.6337
2.84,47.5498
2.86,47.4661
2.88,47.3827
2.9,47.2994
2.92,47.2164
2.94,47.1335
2.96,47.0507
2.98,46.9682
3,46.8858
3.02,46.8036
3.04,46.7215
3.06,46.6396
3.08,46.5577
3.1,46.4761
3.12,46.3945
3.14,46.313
3.16,46.2317
3.18,46.1505
3.2,46.0693
3.22,45.9882
3.24,45.9073
3.26,45.8263
3.28,45.7455
3.3,45.6647
3.32,45.584
3.34,45.5033
3.36,45.4227
3.38,45.3421
3.4,45.2616
3.42,45.181
3.44,45.1005
3.46,45.02
3.48,44.9395
3.5,44.8591
3.52,44.7786
3.54,44.6981
3.56,44.6176
3.58,44.537
3.6,44.4564
3.62,44.3758
3.64,44.2952
3.66,44.2145
3.68,44.1338
3.7,44.053
3.72,43.9721
3.74,43.8912
3.76,43.8102
3.78,43.7291
3.8,43.648
3.82,43.5667
3.84,43.4853
3.86,43.4039
3.88,43.3223
3.9,43.2406
3.92,43.1587
3.94,43.0768
3.96,42.9947
3.98,42.9125
4,42.8301
4.02,42.7475
4.04,42.6648
4.06,42.582
4.08,42.4989
4.1,42.4157
4.12,42.3323
4.14,42.2487
4.16,42.1648
4.18,42.0808
4.2,41.9966
4.22,41.9121
4.24,41.8274
4.26,41.7425
4.28,41.6573
4.3,41.5719
4.32,41.4862
4.34,41.4002
4.36,41.314
4.38,41.2274
4.4,41.1406
4.42,41.0535
4.44,40.9661
4.46,40.8784
4.48,40.7903
4.5,40.7019
4.52,40.6132
4.54,40.5241
4.56,40.4347
4.58,40.3448
4.6,40.2547
4.62,40.1641
4.64,40.0731
4.66,39.9817
4.68,39.8899
4.7,39.7977
4.72,39.705
4.74,39.6119
4.76,39.5183
4.78,39.4243
4.8,39.3298
4.82,39.2348
4.84,39.1393
4.86,39.0432
4.88,38.9466
4.9,38.8495
4.92,38.7519
4.94,38.6536
4.96,38.5548
4.98,38.4554
5,38.3554
5.02,38.2548
5.04,38.1535
5.06,38.0515
5.08,37.9489
5.1,37.8456
5.12,37.7416
5.14,37.6369
5.16,37.5315
5.18,37.4253
5.2,37.3183
5.22,37.2105
5.24,37.1019
5.26,36.9925
5.28,36.8822
5.3,36.7711
5.32,36.659
5.34,36.5461
5.36,36.4322
5.38,36.3173
5.4,36.2014
5.42,36.0846
5.44,35.9666
5.46,35.8476
5.48,35.7276
5.5,35.6063
5.52,35.484
5.54,35.3604
5.56,35.2356
5.58,35.1095
5.6,34.9822
5.62,34.8535
5.64,34.7235
5.66,34.5921
5.68,34.4592
5.7,34.3248
5.72,34.1889
5.74,34.0514
5.76,33.9123
5.78,33.7715
5.8,33.629
5.82,33.4847
5.84,33.3386
5.86,33.1905
5.88,33.0405
5.9,32.8885
5.92,32.7344
5.94,32.5782
5.96,32.4197
5.98,32.2588
6,32.0956
6.02,31.9299
6.04,31.7617
6.06,31.5907
6.08,31.417
6.1,31.2404
6.12,31.0608
6.14,30.8781
6.16,30.6922
6.18,30.5029
6.2,30.3101
6.22,30.1136
6.24,29.9133
6.26,29.709
6.28,29.5006
6.3,29.2877
6.32,29.0703
6.34,28.8481
6.36,28.6209
6.38,28.3883
6.4,28.1502
6.42,27.9062
6.44,27.656
6.46,27.3992
6.48,27.1356
6.5,26.8645
6.52,26.5857
6.54,26.2986
6.56,26.0026
6.58,25.6972
6.6,25.3817
6.62,25.0554
6.64,24.7174
6.66,24.3668
6.68,24.0027
6.7,23.6238
6.72,23.229
6.74,22.8166
6.76,22.385
6.78,21.9323
6.8,21.4561
6.82,20.954
6.84,20.4226
6.86,19.8584
6.88,19.2569
6.9,18.6127
6.92,17.919
6.94,17.1676
6.96,16.3476
6.98,15.4452
7,14.4417
7.02,13.3112
7.04,12.0169
7.06,10.5031
7.08,8.68081
7.1,6.3954
7.12,3.3483
7.14,-1.0913
7.16,-6.95056
7.18,-3.69099
7.2,1.60899
7.22,5.13014
7.24,7.67262
7.26,9.64789
7.28,11.2587
7.3,12.6168
7.32,13.7899
7.34,14.8217
7.36,15.7423
7.38,16.573
7.4,17.3296
7.42,18.0241
7.44,18.6658
7.46,19.262
7.48,19.8187
7.5,20.3407
7.52,20.832
7.54,21.2959
7.56,21.7354
7.58,22.1527
7.6,22.55
7.62,22.9291
7.64,23.2916
7.66,23.6387
7.68,23.9718
7.7,24.2919
7.72,24.5999
7.74,24.8968
7.76,25.1832
7.78,25.4598
7.8,25.7274
7.82,25.9864
7.84,26.2374
7.86,26.4808
7.88,26.7171
7.9,26.9466
7.92,27.1698
7.94,27.3869
7.96,27.5983
7.98,27.8043
8,28.0051
8.02,28.201
8.04,28.3921
8.06,28.5788
8.08,28.7612
8.1,28.9394
8.12,29.1138
8.14,29.2844
8.16,29.4514
8.18,29.6149
8.2,29.7751
8.22,29.9321
8.24,30.086
8.26,30.2369
8.28,30.385
8.3,30.5304
8.32,30.6731
8.34,30.8132
8.36,30.9508
8.38,31.0861
8.4,31.2191
8.42,31.3498
8.44,31.4783
8.46,31.6048
8.48,31.7292
8.5,31.8516
8.52,31.9722
8.54,32.0908
8.56,32.2077
8.58,32.3228
8.6,32.4363
8.62,32.5481
8.64,32.6583
8.66,32.7669
8.68,32.874
8.7,32.9796
8.72,33.0838
8.74,33.1866
8.76,33.288
8.78,33.3881
8.8,33.4869
8.82,33.5844
8.84,33.6807
8.86,33.7758
8.88,33.8697
8.9,33.9625
8.92,34.0542
8.94,34.1447
8.96,34.2342
8.98,34.3227
9,34.4101
9.02,34.4965
9.04,34.582
9.06,34.6665
9.08,34.75
9.1,34.8327
9.12,34.9144
9.14,34.9953
9.16,35.0753
9.18,35.1545
9.2,35.2328
9.22,35.3103
9.24,35.3871
9.26,35.4631
9.28,35.5383
9.3,35.6127
9.32,35.6865
9.34,35.7595
9.36,35.8318
9.38,35.9034
9.4,35.9744
9.42,36.0446
9.44,36.1143
9.46,36.1832
9.48,36.2516
9.5,36.3193
9.52,36.3865
9.54,36.453
9.56,36.5189
9.58,36.5843
9.6,36.6491
9.62,36.7133
9.64,36.777
9.66,36.8402
9.68,36.9028
9.7,36.9649
9.72,37.0265
9.74,37.0876
9.76,37.1481
9.78,37.2082
9.8,37.2679
9.82,37.327
9.84,37.3857
9.86,37.4439
9.88,37.5017
9.9,37.559
9.92,37.6159
9.94,37.6723
9.96,37.7284
9.98,37.784
10,37.8392
10.02,37.894
10.04,37.9484
10.06,38.0024
10.08,38.056
10.1,38.1092
10.12,38.1621
10.14,38.2145
10.16,38.2667
10.18,38.3184
10.2,38.3698
10.22,38.4208
10.24,38.4715
10.26,38.5219
10.28,38.5719
10.3,38.6216
10.32,38.6709
10.34,38.7199
10.36,38.7686
10.38,38.817
10.4,38.8651
10.42,38.9129
10.44,38.9603
10.46,39.0075
10.48,39.0544
10.5,39.1009
10.52,39.1472
10.54,39.1932
10.56,39.239
10.58,39.2844
10.6,39.3296
10.62,39.3745
10.64,39.4191
10.66,39.4634
10.68,39.5075
10.7,39.5514
10.72,39.595
10.74,39.6383
10.76,39.6814
10.78,39.7242
10.8,39.7668
10.82,39.8092
10.84,39.8513
10.86,39.8932
10.88,39.9348
10.9,39.9763
10.92,40.0175
10.94,40.0584
10.96,40.0992
10.98,40.1397
11,40.18
11.02,40.2201
11.04,40.26
11.06,40.2997
11.08,40.3391
11.1,40.3784
11.12,40.4174
11.14,40.4563
11.16,40.495
11.18,40.5334
11.2,40.5717
11.22,40.6098
11.24,40.6476
11.26,40.6853
11.28,40.7228
11.3,40.7602
11.32,40.7973
11.34,40.8343
11.36,40.871
11.38,40.9076
11.4,40.9441
11.42,40.9803
11.44,41.0164
11.46,41.0523
11.48,41.0881
11.5,41.1236
11.52,41.159
11.54,41.1943
11.56,41.2294
11.58,41.2643
11.6,41.2991
11.62,41.3337
11.64,41.3681
11.66,41.4024
11.68,41.4366
11.7,41.4706
11.72,41.5044
11.74,41.5381
11.76,41.5717
11.78,41.6051
11.8,41.6383
11.82,41.6714
11.84,41.7044
11.86,41.7372
11.88,41.7699
11.9,41.8025
11.92,41.8349
11.94,41.8672
11.96,41.8994
11.98,41.9314
12,41.9633
12.02,41.995
12.04,42.0267
12.06,42.0582
12.08,42.0895
12.1,42.1208
12.12,42.1519
12.14,42.1829
12.16,42.2138
12.18,42.2445
12.2,42.2752
12.22,42.3057
12.24,42.3361
12.26,42.3664
12.28,42.3965
12.3,42.4266
12.32,42.4565
12.34,42.4863
12.36,42.516
12.38,42.5456
12.4,42.5751
12.42,42.6045
12.44,42.6338
12.46,42.6629
12.48,42.692
12.5,42.7209
12.52,42.7498
12.54,42.7785
12.56,42.8072
12.58,42.8357
12.6,42.8641
12.62,42.8925
12.64,42.9207
12.66,42.9488
12.68,42.9769
12.7,43.0048
12.72,43.0326
12.74,43.0604
12.76,43.088
12.78,43.1156
12.8,43.143
12.82,43.1704
12.84,43.1977
12.86,43.2249
12.88,43.252
12.9,43.279
12.92,43.3059
12.94,43.3327
12.96,43.3594
12.98,43.3861
13,43.4126
13.02,43.4391
13.04,43.4655
13.06,43.4918
13.08,43.518
13.1,43.5442
13.12,43.5702
13.14,43.5962
13.16,43.6221
13.18,43.6479
13.2,43.6736
13.22,43.6993
13.24,43.7248
13.26,43.7503
13.28,43.7757
13.3,43.8011
13.32,43.8263
13.34,43.8515
13.36,43.8766
13.38,43.9016
13.4,43.9266
13.42,43.9515
13.44,43.9763
13.46,44.001
13.48,44.0257
13.5,44.0503
13.52,44.0748
13.54,44.0993
13.56,44.1236
13.58,44.1479
13.6,44.1722
13.62,44.1964
13.64,44.2205
13.66,44.2445
13.68,44.2685
13.7,44.2923
13.72,44.3162
13.74,44.3399
13.76,44.3636
13.78,44.3873
13.8,44.4109
13.82,44.4344
13.84,44.4578
13.86,44.4812
13.88,44.5045
13.9,44.5277
13.92,44.5509
13.94,44.5741
13.96,44.5971
13.98,44.6201
14,44.6431
14.02,44.666
14.04,44.6888
14.06,44.7116
14.08,44.7343
14.1,44.7569
14.12,44.7795
14.14,44.8021
14.16,44.8245
14.18,44.847
14.2,44.8693
14.22,44.8916
14.24,44.9139
14.26,44.9361
14.28,44.9582
14.3,44.9803
14.32,45.0023
14.34,45.0243
14.36,45.0463
14.38,45.0681
14.4,45.0899
14.42,45.1117
14.44,45.1334
14.46,45.1551
14.48,45.1767
14.5,45.1983
14.52,45.2198
14.54,45.2412
14.56,45.2626
14.58,45.284
14.6,45.3053
14.62,45.3266
14.64,45.3478
14.66,45.3689
14.68,45.3901
14.7,45.4111
14.72,45.4322
14.74,45.4531
14.76,45.474
14.78,45.4949
14.8,45.5158
14.82,45.5365
14.84,45.5573
14.86,45.578
14.88,45.5986
14.9,45.6192
14.92,45.6398
14.94,45.6603
14.96,45.6808
14.98,45.7012
15,45.7216
15.02,45.7419
15.04,45.7622
15.06,45.7825
15.08,45.8027
15.1,45.8229
15.12,45.843
15.14,45.8631
15.16,45.8831
15.18,45.9031
15.2,45.9231
15.22,45.943
15.24,45.9629
15.26,45.9828
15.28,46.0026
15.3,46.0223
15.32,46.0421
15.34,46.0617
15.36,46.0814
15.38,46.101
15.4,46.1206
15.42,46.1401
15.44,46.1596
15.46,46.1791
15.48,46.1985
15.5,46.2179
15.52,46.2372
15.54,46.2565
15.56,46.2758
15.58,46.295
15.6,46.3142
15.62,46.3334
15.64,46.3525
15.66,46.3716
15.68,46.3907
15.7,46.4097
15.72,46.4287
15.74,46.4476
15.76,46.4666
15.78,46.4854
15.8,46.5043
15.82,46.5231
15.84,46.5419
15.86,46.5607
15.88,46.5794
15.9,46.5981
15.92,46.6167
15.94,46.6354
15.96,46.654
15.98,46.6725
16,46.691
16.02,46.7095
16.04,46.728
16.06,46.7464
16.08,46.7648
16.1,46.7832
16.12,46.8016
16.14,46.8199
16.16,46.8382
16.18,46.8564
16.2,46.8747
16.22,46.8928
16.24,46.911
16.26,46.9292
16.28,46.9473
16.3,46.9654
16.32,46.9834
16.34,47.0014
16.36,47.0194
16.38,47.0374
16.4,47.0553
16.42,47.0733
16.44,47.0912
16.46,47.109
16.48,47.1269
16.5,47.1447
16.52,47.1624
16.54,47.1802
16.56,47.1979
16.58,47.2157
16.6,47.2333
16.62,47.251
16.64,47.2686
16.66,47.2862
16.68,47.3038
16.7,47.3214
16.72,47.3389
16.74,47.3564
16.76,47.3739
16.78,47.3914
16.8,47.4088
16.82,47.4262
16.84,47.4436
16.86,47.461
16.88,47.4784
16.9,47.4957
16.92,47.513
16.94,47.5303
16.96,47.5476
16.98,47.5648
17,47.5821
17.02,47.5993
17.04,47.6164
17.06,47.6336
17.08,47.6508
17.1,47.6679
17.12,47.685
17.14,47.7021
17.16,47.7192
17.18,47.7362
17.2,47.7533
17.22,47.7703
17.24,47.7873
17.26,47.8043
17.28,47.8212
17.3,47.8382
17.32,47.8551
17.34,47.872
17.36,47.889
17.38,47.9058
17.4,47.9227
17.42,47.9396
17.44,47.9564
17.46,47.9733
17.48,47.9901
17.5,48.0069
17.52,48.0237
17.54,48.0405
17.56,48.0573
17.58,48.0741
17.6,48.0908
17.62,48.1076
17.64,48.1243
17.66,48.1411
17.68,48.1578
17.7,48.1745
17.72,48.1913
17.74,48.208
17.76,48.2247
17.78,48.2414
17.8,48.2581
17.82,48.2748
17.84,48.2915
17.86,48.3082
17.88,48.325
17.9,48.3417
17.92,48.3584
17.94,48.3751
17.96,48.3919
17.98,48.4086
18,48.4254
18.02,48.4421
18.04,48.4589
18.06,48.4757
18.08,48.4926
18.1,48.5094
18.12,48.5263
18.14,48.5432
18.16,48.5601
18.18,48.5771
18.2,48.5941
18.22,48.6111
18.24,48.6282
18.26,48.6454
18.28,48.6626
18.3,48.6798
18.32,48.6972
18.34,48.7146
18.36,48.7321
18.38,48.7497
18.4,48.7674
18.42,48.7852
18.44,48.8031
18.46,48.8212
18.48,48.8395
18.5,48.8579
18.52,48.8765
18.54,48.8954
18.56,48.9145
18.58,48.9339
18.6,48.9536
18.62,48.9737
18.64,48.9943
18.66,49.0153
18.68,49.0369
18.7,49.0592
18.72,49.0823
18.74,49.1064
18.76,49.1316
18.78,49.1581
18.8,49.1864
18.82,49.2167
18.84,49.2496
18.86,49.2859
18.88,49.3266
18.9,49.373
18.92,49.427
18.94,49.4914
18.96,49.5694
18.98,49.6629
19,49.7614
19.02,49.791
19.04,49.5003
19.06,48.8764
19.08,48.6002
19.1,48.6339
19.12,48.7322
19.14,48.8247
19.16,48.9018
19.18,48.9655
19.2,49.019
19.22,49.0648
19.24,49.1051
19.26,49.1409
19.28,49.1735
19.3,49.2035
19.32,49.2313
19.34,49.2575
19.36,49.2823
19.38,49.3059
19.4,49.3286
19.42,49.3505
19.44,49.3716
19.46,49.3922
19.48,49.4123
19.5,49.4319
19.52,49.4511
19.54,49.47
19.56,49.4885
19.58,49.5068
19.6,49.5248
19.62,49.5427
19.64,49.5603
19.66,49.5778
19.68,49.5951
19.7,49.6122
19.72,49.6293
19.74,49.6462
19.76,49.663
19.78,49.6797
19.8,49.6964
19.82,49.713
19.84,49.7295
19.86,49.7461
19.88,49.7625
19.9,49.779
19.92,49.7954
19.94,49.8119
19.96,49.8284
19.98,49.845
20,49.8617
C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF.son DE_EMBEDDED Lk=15.8
FREQUENCY (GHz), DB[Z33]-Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF
2,51.3647
2.02,51.2636
2.04,51.1632
2.06,51.0634
2.08,50.9642
2.1,50.8657
2.12,50.7678
2.14,50.6705
2.16,50.5738
2.18,50.4776
2.2,50.382
2.22,50.287
2.24,50.1924
2.26,50.0984
2.28,50.0049
2.3,49.9118
2.32,49.8193
2.34,49.7271
2.36,49.6355
2.38,49.5442
2.4,49.4534
2.42,49.363
2.44,49.273
2.46,49.1834
2.48,49.0942
2.5,49.0053
2.52,48.9168
2.54,48.8287
2.56,48.7409
2.58,48.6534
2.6,48.5662
2.62,48.4794
2.64,48.3928
2.66,48.3066
2.68,48.2206
2.7,48.1349
2.72,48.0495
2.74,47.9643
2.76,47.8794
2.78,47.7947
2.8,47.7103
2.82,47.626
2.84,47.542
2.86,47.4582
2.88,47.3747
2.9,47.2913
2.92,47.2081
2.94,47.125
2.96,47.0422
2.98,46.9595
3,46.877
3.02,46.7946
3.04,46.7124
3.06,46.6303
3.08,46.5483
3.1,46.4665
3.12,46.3848
3.14,46.3031
3.16,46.2216
3.18,46.1402
3.2,46.0589
3.22,45.9777
3.24,45.8966
3.26,45.8155
3.28,45.7345
3.3,45.6535
3.32,45.5726
3.34,45.4918
3.36,45.411
3.38,45.3302
3.4,45.2495
3.42,45.1688
3.44,45.0881
3.46,45.0074
3.48,44.9267
3.5,44.846
3.52,44.7653
3.54,44.6846
3.56,44.6039
3.58,44.5232
3.6,44.4424
3.62,44.3616
3.64,44.2807
3.66,44.1998
3.68,44.1189
3.7,44.0378
3.72,43.9568
3.74,43.8756
3.76,43.7944
3.78,43.7131
3.8,43.6316
3.82,43.5501
3.84,43.4685
3.86,43.3868
3.88,43.305
3.9,43.223
3.92,43.1409
3.94,43.0587
3.96,42.9764
3.98,42.8939
4,42.8112
4.02,42.7284
4.04,42.6454
4.06,42.5622
4.08,42.4789
4.1,42.3954
4.12,42.3117
4.14,42.2278
4.16,42.1436
4.18,42.0593
4.2,41.9747
4.22,41.89
4.24,41.8049
4.26,41.7197
4.28,41.6341
4.3,41.5484
4.32,41.4623
4.34,41.376
4.36,41.2894
4.38,41.2026
4.4,41.1154
4.42,41.0279
4.44,40.9401
4.46,40.852
4.48,40.7635
4.5,40.6747
4.52,40.5856
4.54,40.4961
4.56,40.4062
4.58,40.316
4.6,40.2254
4.62,40.1344
4.64,40.043
4.66,39.9511
4.68,39.8589
4.7,39.7662
4.72,39.673
4.74,39.5794
4.76,39.4854
4.78,39.3908
4.8,39.2958
4.82,39.2003
4.84,39.1042
4.86,39.0076
4.88,38.9105
4.9,38.8128
4.92,38.7146
4.94,38.6158
4.96,38.5164
4.98,38.4164
5,38.3157
5.02,38.2145
5.04,38.1126
5.06,38.01
5.08,37.9067
5.1,37.8027
5.12,37.698
5.14,37.5926
5.16,37.4864
5.18,37.3795
5.2,37.2718
5.22,37.1632
5.24,37.0538
5.26,36.9436
5.28,36.8325
5.3,36.7206
5.32,36.6077
5.34,36.4938
5.36,36.379
5.38,36.2632
5.4,36.1464
5.42,36.0286
5.44,35.9097
5.46,35.7897
5.48,35.6686
5.5,35.5463
5.52,35.4228
5.54,35.2982
5.56,35.1722
5.58,35.045
5.6,34.9165
5.62,34.7866
5.64,34.6553
5.66,34.5225
5.68,34.3883
5.7,34.2526
5.72,34.1153
5.74,33.9763
5.76,33.8357
5.78,33.6934
5.8,33.5493
5.82,33.4034
5.84,33.2556
5.86,33.1058
5.88,32.954
5.9,32.8002
5.92,32.6442
5.94,32.4859
5.96,32.3254
5.98,32.1625
6,31.9971
6.02,31.8291
6.04,31.6585
6.06,31.4851
6.08,31.3089
6.1,31.1297
6.12,30.9474
6.14,30.7619
6.16,30.5731
6.18,30.3807
6.2,30.1847
6.22,29.9849
6.24,29.7812
6.26,29.5733
6.28,29.361
6.3,29.1442
6.32,28.9227
6.34,28.6961
6.36,28.4643
6.38,28.2269
6.4,27.9837
6.42,27.7344
6.44,27.4785
6.46,27.2158
6.48,26.9458
6.5,26.668
6.52,26.3821
6.54,26.0874
6.56,25.7833
6.58,25.4692
6.6,25.1444
6.62,24.8081
6.64,24.4593
6.66,24.0971
6.68,23.7204
6.7,23.3278
6.72,22.918
6.74,22.4892
6.76,22.0395
6.78,21.5668
6.8,21.0684
6.82,20.5413
6.84,19.982
6.86,19.386
6.88,18.7481
6.9,18.0619
6.92,17.3191
6.94,16.5095
6.96,15.6197
6.98,14.6317
7,13.521
7.02,12.2525
7.04,10.7739
7.06,9.00225
7.08,6.79522
7.1,3.88238
7.12,-0.306334
7.14,-6.27472
7.16,-4.56004
7.18,1.03093
7.2,4.74711
7.22,7.39583
7.24,9.43592
7.26,11.09
7.28,12.4789
7.3,13.675
7.32,14.7247
7.34,15.6595
7.36,16.5018
7.38,17.268
7.4,17.9707
7.42,18.6193
7.44,19.2215
7.46,19.7834
7.48,20.31
7.5,20.8054
7.52,21.273
7.54,21.7157
7.56,22.136
7.58,22.536
7.6,22.9176
7.62,23.2823
7.64,23.6315
7.66,23.9665
7.68,24.2883
7.7,24.5979
7.72,24.8963
7.74,25.1841
7.76,25.4621
7.78,25.7309
7.8,25.991
7.82,26.2431
7.84,26.4875
7.86,26.7247
7.88,26.9552
7.9,27.1792
7.92,27.3972
7.94,27.6094
7.96,27.8161
7.98,28.0175
8,28.2141
8.02,28.4058
8.04,28.5931
8.06,28.7761
8.08,28.9549
8.1,29.1298
8.12,29.3008
8.14,29.4683
